business_id,varieties,ambience,management,service,value
u_8cVZyxh0J468zEZUjNDQ,342,246,225,79,14
U0UnBjz9DugW2qRZputKBg,149,122,117,44,13
u0YYkO2CeD3JFCkR1wSMog,214,152,184,69,13
u1RQFcA4Br_peVRh_WBOsQ,72,39,62,17,1
U1XLS-uQJVnQRvshnvAeXQ,44,35,46,19,6
u3nwislXMKKwkpHAXAArbQ,190,115,135,48,5
U474WrLuujw5z7rA0ksghg,35,30,26,8,2
u4IDWradF0DQSdfiUNpS2Q,88,62,85,32,3
U4ncU-YfIipnTetJDZLGlw,39,30,30,13,1
U7tvCtaraTQ9b0zBhpBMA,617,468,459,182,52
U7xPpLet56Zhi5GDZNlmoA,47,31,31,11,4
u8-WDsLXAl0dXQW_wqWrDg,192,122,142,57,10
U9aA5H13y7t9xWnoQslV0Q,472,358,384,144,37
U9nXdynQ2YR5xYx8tM3S7w,121,83,96,33,12
UAEoomKQwpiFhaJSzrboQA,55,38,39,19,8
uBCRRQJ4ukFaE_UyY6T1uQ,77,39,55,23,4
ubt9YKL8nT-1WMu2QLxuNg,56,40,48,19,3
UB-xdWV_RpIQ9VfVB3WUTA,45,38,37,12,3
ubz4CaZXagQuGv2N9gFAdw,236,168,152,46,8
UcgCSTCtPv1GeW5bKsEdag,112,74,86,23,4
UcIrRf2mWgqqlg-HNoDl0A,126,109,81,31,7
UCpUOtvqR-NBWBNVMzJleA,487,417,385,134,36
Ucsy6LjBYsfVwuGlSlfJog,57,49,50,18,2
UDE4VL0k8Zrko7RkJ4agGQ,56,51,47,25,4
uDeycmwCy26ALJHeG3SsEA,165,111,151,55,8
udh__7erx4PuM5quw8zuVg,74,59,60,24,4
UeEzvTGkSyaHRvWTlZ1ISA,67,72,41,15,1
UFcCwCkp9K5D8c03Pwi7sA,106,72,74,30,6
ufmokEGxGqEWIdvIVsNg_Q,131,95,85,34,3
UFn1moo95-PBzi9wWt5FGg,67,59,56,20,3
uGcC3CKAolcwfOTMjjoexQ,149,92,109,41,11
ugf6qjoG5h6VXR5-vpq0Qw,204,159,145,41,16
UGiMMw54qYxac0eE_cBbaA,117,96,79,38,5
ugLqbAvBdRDc-gS4hpslXw,1021,774,711,261,57
UGy0QULAPPRcOUJQSiRmGQ,48,37,46,13,3
uh7DUWtPoZkuEE05fghJ_w,422,341,300,112,16
uhb7nSskHRm5RFbGkGlGwQ,104,68,75,25,1
uhQoPguihcZTo8yp5o2ohw,78,58,61,22,3
uHUcYpGlcdlu5m7oiZGY6w,216,164,170,65,16
UHVeLqYpNLJp5mw_vnQnRQ,40,28,30,7,3
UidEFF1WpnU4duev4fjPlQ,596,371,435,137,27
uiHyP1uOAzOPkOmnWhnW0A,55,52,52,14,4
uILn9EX0WW-AHL6lV8gupA,44,48,36,17,1
Uix-n4Jqo4W7ERagC5qAA,55,32,31,19,1
ujHiaprwCQ5ewziu0Vi9rw,2252,1712,1568,581,105
ujKxpaUmTUVpGRBFSvZfbg,109,81,72,30,5
Uk0_hruW6Ai5Tb47zo7IIQ,239,132,160,56,6
UK2Onb024Azao0DrTHSvhg,212,171,163,61,16
UkkIsIYoO0xF2LoysO_upA,57,36,47,11,4
uKlkVuZ5F8QoGbgVQKqH1A,60,48,37,16,1
ULAz5fw2r3vm0N-_FTMzGg,33,32,27,11,0
UmfEj1Q2Ts0tTsC0LGs1Tw,109,82,93,18,3
UMqfeCItzQ2glr4d9apGlA,633,435,499,199,40
Ums3gaP2qM3W1XcA5r6SsQ,141,76,92,23,10
umXvdus9LbC6oxtLdXelFQ,594,428,422,151,30
UN_6ebslv5cxdDmZAX3ivQ,192,161,175,65,7
unBYTLgYlDMisk7txLivKQ,39,21,32,8,2
UNI1agsPX2k3eJSJVB91nw,929,683,737,287,59
UNMBMKI9FjnO9flxPxV-1w,151,108,114,51,19
upB0RQl-l529IVwgOpwOQQ,177,143,116,42,6
upgjUq616Yz1IvAvysDLWA,128,89,75,27,6
UPIYuRaZvknINOd1w8kqRQ,1412,1073,1116,417,90
UpW3jyJ3_kTG7oDSflwnMA,217,163,147,48,6
upxEHDxnEPwuts9xY0ylng,45,27,33,15,2
uQavb7YPhMo89AjwZcjb0w,130,119,96,29,7
uqo0qY32KN0wyzsB30hB5A,61,48,44,16,2
uR2GNRdrkY2KeYggp4bCUg,40,25,28,15,1
uRhytgGI6IcMQRZ7wi-XrA,53,45,37,16,3
urSuLlkYXXI5uwtKIxl9ew,112,82,78,29,3
USMzHt3XL3nPXVVOfRw1-g,58,42,48,24,2
UT6L3b7Zll_nvRidijiDSA,381,288,301,113,21
UTXNr62dGSK-tet8OeXUcQ,559,371,372,145,26
uu5AtMrz_94e8kk4Gixg9Q,107,82,67,20,4
uUEKndnFbHD8mVkGiirtpA,270,213,188,68,16
UUfioP3G4Qowm0x2HQlPtA,48,53,32,14,1
uuGL8diLlHfeUeFuod3F-w,903,671,623,216,39
uuGlYAIvYAX1q1KhpY6dtA,263,208,185,59,15
UUGoM4q4i8rK2CBRS0xDAw,686,420,479,184,30
UutHMmZx1CQcjiyfmVa_7g,51,32,39,13,4
Uux8P1ruzjPTQgOeYx68rg,51,42,37,6,4
UV2Jt8slktGu14gLZeNCjA,586,414,406,133,31
UvcH52d-FQ3waD5Z0LmFCQ,195,120,123,51,8
UvF68aNDfzCWQbxO6-647g,104,57,77,24,4
UVqqsfogFwG_llByAzUQQg,74,44,52,20,2
uwBJlA27pNywYTlPBiSqVw,92,69,74,27,4
uWECX6-Uq9n8v5ipk9R29A,544,415,388,132,25
UXFLCGw1yOCajlMONYQM1w,120,78,76,26,4
Uxm9N6jwmJybOv1NcBbnRw,326,210,217,70,19
uzPW_24SThB9mYA8GH8HFQ,44,51,35,18,3
U-zsJM-VN89i3PbaIbKmJw,332,249,235,83,24
V_KBvMXyBjvLH3rYcn-eXw,76,49,52,12,1
V_TxEdzeEs8P5nGPANOY7A,80,45,48,19,2
v_yCY6NCwxCPIsNZR80UfQ,462,382,339,115,16
V-0qRzBHKixmQgon_fW_AA,302,193,230,72,13
v1AE1LLWDOqe8ubOzqKADg,474,375,293,111,17
V1EdIokE0YYN__dNYfXRdA,112,67,69,31,5
v2xh5qtrlRJSU3OnixJH2g,36,24,22,5,1
V6rzs-QgnuW1CdOn-23nNw,60,55,50,14,6
v7xjDbezQ2xw95itvN244Q,31,30,26,7,1
V96iWEiPOMLOSQgO4x2rfQ,95,64,69,24,7
V9klA6JGT6Fz2UpVP_7sBw,247,172,177,72,10
vA7BBQ9ro0fiKXE8tLF7zA,57,38,40,14,1
vAbRNF0hJt91oCUpm_sdKw,53,40,47,10,4
VAEMdy7M4Cm0fn_Itteemw,52,39,42,13,2
vAh6WNioOEw7G9tGhd_JQw,123,86,74,28,5
VahVKCDFougCFlWH87OYZQ,59,32,33,8,2
VaKXUpmWTTWDKbpJ3aQdMw,200,141,140,46,9
VbEK6-etnKKaPamrG2jWjQ,173,106,119,50,5
vbVJzKDhHlhMnKRpES5QzQ,145,129,115,42,7
VD0zZKG_ZEz_VYlKLtu9Zg,210,150,141,57,7
vdOf_NWsct8jr4qYKoE_iw,179,153,139,53,11
VeiL_tgw7dsl-7IcnOsh0g,162,115,109,35,6
vF7nFTv22qA-YnCP09pvHQ,32,31,31,12,1
VFcx35QDd_kZgLT4UDV8xg,52,26,36,13,3
VfFHPsPtTW4Mgx0eHDyJiQ,227,150,146,61,12
vFfU79z5a5jQaQA_ka2ftA,120,104,87,33,5
vFTKENEf3AxbodEshK5W2A,68,55,52,30,4
VfxlkvZQkLr9tu_w1SU_iw,90,52,65,18,1
Vg1C_1eqwIwkZLIXGMTW3g,258,167,189,78,10
vGAJwqvfJLoeHdaM-8eRng,144,98,91,36,5
vGLl5xum2u2Qf8_AvzSenw,43,34,24,11,0
VgrFPYtK6HGUEJVc4srpWw,256,167,190,65,15
VGWEpMEkzQopS5lUNd06Sw,357,219,243,88,20
vHt0CSynqesXox-9nBj7uA,161,100,120,35,11
vHz2RLtfUMVRPFmd7VBEHA,1063,817,757,281,51
ViF5Kd7pBF1JJhlvEy1kpA,50,21,47,12,0
viHcW-LLmOxBMHFm0jxPvQ,61,50,41,13,5
VIH-XvIPwAh3NqLmDbvZKw,71,52,43,15,3
viji5rHhNlsy9w-JmUhyaw,111,77,80,26,3
VIxWlFefTnFQPkAvDNURjg,50,22,32,13,2
vjFZt8Rt3A3kY7yWh3qmgg,80,70,52,19,8
vjhB95c5nOXflNoyq_jKzw,344,242,244,98,12
VkECNTcZZ1mdN-VJltJcWA,101,61,73,23,6
VKmGedwOk-16D7OawNg_ng,229,140,162,57,12
vl1aHp6pvnSmpoRQShWLjg,341,274,259,94,18
vl2IZrNJEA8npSjqXbdwxw,665,518,462,154,35
vLkKorA1gPS97Zj0_WKA0Q,159,120,105,34,9
VlMRR74NjdysPIfaUUSoBA,115,66,74,20,5
vmg_VdqXVOVhUoacU2pfdw,90,67,57,21,0
VmVTDmlLZdwoRVTJO4niaQ,69,51,56,17,2
VMXl3Dm1Nwvgwo1PVYTXbg,364,242,259,90,18
VNNCmRTGq4QOT0uHdWVQmA,39,31,30,12,1
VNr74A2-5_oqPN7bObPHuw,33,31,23,9,4
VOAO6ip7GwK4McQZbRa60g,70,47,46,18,0
vodCM302JJ_P9yJt1WuH_w,254,181,165,60,11
vOfz55MmWgjNQ3BA2PnhgQ,346,283,249,106,27
vOMDU31gdylrzBhAKC9QbA,141,99,73,28,7
Voy_shxcm2YnHQOtfUj1KQ,42,23,26,12,0
VP10-f6y0I94fUh1xY2Ruw,78,61,51,27,6
VPO8pBUwYz1u6GoG0d2U-Q,63,42,34,12,1
vpoXE7CsEMZNzBMDvkuqHg,43,28,26,8,1
vPWvyl9gxmuOIXDBL6lSpw,39,26,30,7,2
vQWVP7MtpgXFwUMvxCj9Tw,43,35,33,10,0
VR8QvH2g-jEG5EfMzA_G9w,626,425,464,162,29
VrGI7_nRjXpn0415S3coGQ,403,260,288,89,20
Vs7gc9EE3k9wARuUcN9piA,390,240,259,90,22
VsewHMsfj1Mgsl2i_hio7w,920,588,636,222,49
VsIx1NnhM5PA8prJjIZNYg,37,24,38,11,0
VSKuaELhYMXOpLql_r4Z0A,93,51,76,29,4
vstifTjwsVFXc1aprX9_iQ,87,71,74,23,8
vT812nRctS62PVxUverayw,56,37,38,10,3
vtBtIV_23V95SwIDvj_OyA,37,36,26,10,4
vtkJXE_Vdz27rWm6mfAw6Q,117,92,84,33,5
VUtazCTIc0aoOrQprP_s-Q,365,233,246,92,18
vW65SNLam99SyOuVagNuvg,141,106,101,41,3
vw6WWSFqJmeeQr-MUpAMUg,43,48,37,9,1
vWFhRvHVIJAzIeOX4g_YcA,45,37,31,12,0
VWtT4DKxQ4YVRWT88Z5SMA,176,124,136,49,12
vx4YAA02Qz6khRD1fZ1MFA,536,394,396,125,29
VXIOTZb0vghuj9t7YSDWLA,57,42,41,9,2
vYOtdnBm-45KQiiHj8jqaw,218,171,154,48,9
VzekjBEdqFdJsXEOWInA1A,79,51,60,22,4
vZLAmpN-hTI3GCT9hlHVUA,254,215,196,60,9
vzrcPqSdRY41GoO5DR5pYA,139,101,111,41,3
VzUo-RURV3VnfNItAYM8yg,197,101,126,54,12
w0ArxcJ0XsyK1ZwrIf3gpA,43,31,28,12,1
W0oH-WXVdQj98XJ9Obn82Q,114,62,76,28,4
w0XjeV4WIUskQy8wwQf40w,159,143,109,55,4
w12x7UBSSRsdbp3ZqguG3Q,374,299,288,101,28
W1Vn2G1disKO52jHARIZMA,193,124,124,46,10
W1Yr6c2XDx_RBjb6WsV-aQ,95,56,68,27,3
w2b0ve7xpuCQkwYICFIUOg,215,168,131,54,12
W3glSnEBN3--cPX-2aQkvg,47,24,26,12,1
W3ia8dkoGGRYEfFg_BiyPg,51,24,36,10,2
W-3Sy3fy85mQdd0ZNFKIiw,46,39,38,12,1
w4yq1IRk0DHQE995giqjGg,125,93,81,32,7
w55IYhyLHUdsRlo_EvMmNQ,47,21,31,11,3
w55sCX7ZkLIJNhl_RhwjEg,97,68,64,23,6
w5CSi-An5meLnxjKSFn0wQ,416,347,305,107,18
w5LUtmw4G1KD7qAntqGd9w,53,42,35,8,1
W6s1BQa6N3mU6UBTv_KqSw,253,162,153,59,9
w6wZmLSaht7ZkGBZONeqww,49,38,33,17,0
w6zW6gIyg1sI5V6Wag_SYg,161,155,132,53,8
w7_1xM_WNf8nh2w-tzfAyQ,75,44,56,17,5
W7DwXa_7LNmETFHSQJZ2Lg,205,108,134,45,5
w7r_pDUR56k0raVroQhhww,201,126,159,60,6
W8apgXmOxESpoL_EeogC5w,498,314,372,133,16
w8RWhhuKxMiFCpvFvIQ3zg,499,406,328,112,29
W90h9VXUSdRz1_uJhweVPQ,158,118,110,42,8
w9gr1-mA-7zBHPjPL87Nsg,99,83,84,27,5
WADBUPKVfOCDC7AOf8Q7Eg,62,51,32,15,2
wAQr_GVUNFSvqFfr3cC9kA,34,32,26,11,3
Wbi-x-1Nbn6LFCMOSN6F5Q,143,94,98,28,6
WcGKG8_rDVBVx6lSTlWiDA,87,60,64,23,5
wCtRhzWJ40Z4F8mmg7kWg,263,181,189,73,19
WDKTg468bkRPW0LqbAZfmg,183,116,120,41,8
wDNRL4lm1UgeFLG9KcrjQ,103,58,55,26,5
wdOOK3K6vzQy1d_OIk-U9w,196,143,140,58,6
WDYE-OCXNgKyXGNuBjMgEw,148,101,117,29,7
WEeMwRLhgCyO1b4kikVcuQ,170,109,100,34,8
wejXAyl-ndyVpZx8x7OKpw,48,32,30,9,2
WETHRoXB2IbixndSlOktJA,329,210,244,87,14
wFaVu_D7LiwAeDl_TxCf8g,62,48,37,14,2
Wfl_ch21ojyHsPnkvvnstw,224,145,153,48,13
Wg91oE233AzNieNryRJYYg,95,55,50,15,3
Wg9272hxpu9IBTXMTB6EeQ,108,89,70,30,4
WgBV0Sm-yNVgfI__5m1Bug,132,94,85,41,5
WgvJcTe_RdlIfnvxEzn2Mg,41,27,19,9,0
Wht6JaY_yLIb3usuPvSulA,46,26,22,7,0
WI1xBMN_rEaVPOL9Ad2gpQ,264,174,197,65,14
wjf1uZNr6E4LQ0nUNHX5AA,50,41,37,12,3
WKrCvD-CoDZnCj3nsMCrRw,35,26,30,9,2
WKshNnFUI4uQee5kz6PUGg,49,39,32,10,3
WkTjbYtLiZqK-jpce7Gtuw,55,45,41,17,1
WLblFINiPI18_o1OdDsnVg,121,72,82,20,4
wlcHT4d52xh52ZsIxxuGFg,48,42,44,7,0
Wlcl0ITWjyhqCiSlPmSAlg,63,43,40,20,2
wlQCPszSqUi2xpGqZsWjLA,145,110,95,34,4
WLrZPzjKfrftLWaCi1QZQ,486,301,322,111,36
WmLTIN4qzZ8SjpPxsPH27Q,197,132,147,48,7
WO1sgbYB6u6VVcvChanp5g,214,153,165,53,13
WO3L0pmtAO8ozspmaVdHIg,50,43,34,8,2
wOmtCPiB-xeU-HknjTW4hQ,39,24,30,12,3
WP0M2cpWzhsMwk7kPtreRA,61,55,52,19,0
wPGjrXl1W0Bb8m2L7nBAew,113,68,76,26,4
wPiRP76arN0NB3M1ZXXp7g,311,252,218,78,16
wpnLPAnkMEb1NpC3xiD_qg,384,274,262,80,21
wPqt3SVl0h3_P3-wW__gYg,44,24,29,11,1
Wq9yflrKX79xKiY__BvCoQ,65,44,44,20,5
wqFkAsxYPA5tcdSkYMtrrw,47,29,39,15,1
WRbBmXMHmdWOkeGp21OoeA,67,54,44,18,1
WrHu03srbhJAw6bnTIixdw,214,142,149,50,10
WRQ-9LluyivReFiQZFUujw,519,316,328,119,17
WSGHEQdcdbBWXDpna99EiQ,82,46,46,13,2
wTDsirjG5uWh9go8RLvJcQ,236,167,170,62,8
wuQDMDlqM17jQNo0lYQZ7g,614,477,437,149,23
WVvqV0cmNR3j7ChPoI74hQ,233,156,172,57,6
wwgH65yjLssksjz8ASU3QA,39,36,31,14,1
wWuGa3OOQJro_XGe-GKBXA,324,244,223,75,11
wX1ORSDKPkA5ftE7F6UONw,425,326,313,104,21
WX8cx6tfFcEn0cK4cIbWag,185,129,110,44,6
wXRhRfnXaV_icpT5P8r9pg,173,137,138,48,13
WXSsJIO_uGGSxS9qC8x1gQ,193,122,123,47,9
W-YhRJOSezqESSas-oLArw,105,86,84,28,4
wyPkRQg3F5Yz2WqRFax7-g,73,48,43,20,4
wYrkCpUlxhb89nnNGUX4AA,172,138,132,48,6
WYxOAOMIBcnqf8QHfqaAIg,55,32,31,13,4
WyZAeMGsjUE7OToI4Jdqfw,100,58,60,25,2
wZJOlSwUZcVQuLt9sZeV2A,98,66,59,25,6
wZkjm9TGa7nXLYHxhIRO5w,75,55,56,17,7
wZvSsHFU0NdyQ03625kh6g,83,60,55,19,3
X075p7boJU1j1JNHUj5UQQ,146,112,111,48,5
X11JfeIVH9d6qMrDqA-N7A,94,59,73,25,6
x1bRIbodhd1AmYa0UAJwZw,79,64,58,19,4
x1fx7C_tc064cFATjl4fmQ,58,46,24,14,3
x2CLU-qw2Hpwu2vSGLEorg,64,54,38,15,0
X5uxdU9GHoUAqo2wmbg3OQ,150,91,104,33,9
X6DR-xr0rQKnxl9jeZWFzw,54,37,28,10,2
X7C73DFozvFYiifj0DXhGA,50,26,30,17,2
X8c23dur0ll2D9XTu-I8Qg,1007,665,678,244,45
x8O-Mll5ksDpeIgtA0XY-w,144,101,84,41,5
XaRLRVEAOwxQjgF1_iU_jQ,52,38,37,15,1
XarMlmD4QuRgGdoYoKRRSQ,123,63,79,25,4
xB7bsOpJbnK9nHEZw1ARDg,289,211,197,74,6
XBEx2FI2GKmsjs7eWNr7Lw,132,104,123,31,6
XBIgiDL_sXYOroaX4ULaUw,43,20,33,15,0
XBikK0GMqJTF5d_bI3VSkA,36,26,29,9,1
xbQQR_ydEJGqYzHSF4DnQ,49,36,33,9,4
xd-AnaGxEMKT2zTEheP6_w,69,46,53,20,3
xDj6VQrMtbKrz8NSkJv_XA,47,37,26,9,1
XdOxflXrlWRdL9IWzXC54Q,150,97,89,32,7
xDvl_i1g1HCJ4EmIRmwfqg,86,74,68,20,4
XDYCIRENiT2doRZgwNJ3SA,122,80,79,37,4
XeDLyY2a7nZ3IEY4RYslXA,249,184,177,63,15
xEH00X_VoRepWKXQrragmw,194,135,135,46,11
xfWdUmrz2ha3rcigyITV0g,973,676,691,233,46
xfzDtGxx6B4a27RAyah69w,402,276,277,104,21
XgsIf7s2zM-cC29WUD-NZQ,381,255,243,88,14
x-H-2BYL2XoDDLiub950Ag,50,29,39,11,4
xiAiahsdBfTxYCFfvZmMfQ,67,46,39,13,6
XiN6fI8I3Mzg2nPRJ9ukRQ,217,167,186,55,18
xinvYQjpFtFY_jTZPZ5uUw,98,73,79,24,3
Xj7DIGRHEchJ-VVdISazQQ,680,456,478,147,29
XjepvTIfp4iqGq1orODedg,255,160,174,61,10
xjlMlnxWqMd3FGODA_z1NA,75,46,37,11,5
xk-fOf_M39kDTgzfVgu0Tw,173,133,122,42,9
XKo3y41cF6euqS7I6AX_1Q,78,52,55,16,3
xkVMIk_Vqh17f48ZQ_6b0w,1235,910,840,304,60
XkvvUNCmLIvOts0OftXegw,226,158,132,61,7
Xl70366GI5Qao-ORQYCofA,42,28,32,15,4
XlUuMGMvkzy_QLAUTEe-fw,72,44,44,17,4
xM37qm9Wbc-hOAS7-Xse7g,113,79,71,25,3
xmeEyBVC5zN-FCX5qZviIQ,35,38,33,16,1
xmWs-su5eB5_57CIw4sqfw,103,68,85,26,4
XnJeadLrlj9AZB8qSdIR2Q,547,345,378,131,25
xnVkYE3iMp_aZniiCIuD0g,96,73,61,30,2
xo1FxmxwWAXIVZ1MO222dg,99,61,78,24,8
xP2zIIqXxW8QNiJqJyE92A,45,39,25,11,3
xqbvqZHNyj2qExHdizzd0w,123,104,86,27,1
Xqur5VuobC9WW3crdxZPBw,65,45,43,12,2
xR7t4xCYRYEe1RjpYjBbkw,103,55,70,23,2
XrR41SdmAlPJ__02noDrEQ,77,50,53,29,11
Xs5MqC7-g0vc4nmWDtRZoQ,157,94,98,35,7
Xspg78dOvuedvuPEUwZBjw,198,114,133,49,4
XsSgv3vBOyOBXn3Co8EVIg,313,204,200,81,15
XtE_J8DZXgjFbW1xVkqmUw,73,53,50,24,2
XTtNTWH_Nqv27RC7OtS7dQ,197,129,129,46,13
xuAY1qnAMrzkNyTd0K0Tcg,67,44,41,15,3
XVA_j7ACtBZ7vx7Hda6eJw,40,29,27,3,1
xvdDcG7oWT_KxU9fnd2j_w,46,43,34,9,4
xVEtGucSRLk5pxxN0t4i6g,1007,718,664,252,54
xvfAxe6F0azYjfLSm8ISMA,88,72,72,28,5
XVjTeFc18ihrT06SU3rnUw,48,23,28,6,4
XvOzizKafffkMuk-tIdNcQ,161,88,97,32,6
XVVFgEY-0MsyEAR8SO7dzg,109,68,88,29,7
xw6G0T2VQZAtta6RcZoAOQ,194,132,136,63,12
XwJ6fZRVbxQYRsryy4-qDw,316,226,233,78,8
Xww2E2ym5cWX3-91Ml5Bfw,48,28,31,13,7
XWxYHSld0T2TfANwt1KmqA,182,138,131,49,9
XXW_OFaYQkkGOGniujZFHg,1829,1149,1224,425,78
XxYU9t50R5NnyUBmZVCEJg,156,99,101,34,7
xYonRlhqbwdHLhPs1PLdCg,61,35,38,12,1
XZ7eQLjyGXf6y69UT4SGhg,210,128,152,63,13
XZbuPXdyA0ZtTu3AzqtQhg,1760,1163,1284,437,97
y0x795PyDX8JL_oyIaTUiQ,273,200,197,57,15
y1esDY2vFyaTMf1YlRT7ZA,136,101,81,30,5
y2plF1wqtEiOdzArakENfg,36,36,28,9,1
y3EkxHO-qPODtzs_D6E7Rw,96,71,66,19,7
Y40U2KXA3v-N_h-9F8Y_aQ,194,105,125,41,5
y4ETe3DkcIjjr_eyeg5U5g,494,385,350,104,29
y4jBVV_r8sVnz0WBEQrvMQ,42,15,32,13,3
y5fwt6pAKnvYOSn-xOUepA,53,36,33,5,2
Y6q0K1fJa0Hy1AK3y9BzIg,66,39,40,20,5
y7TV2trR4B9sbgXtyrqv8Q,93,67,50,13,3
y8d90Pt16Nip-B5UXWBP-w,514,363,368,117,23
Y9kXVlU4xPfSZvkZH6C_2Q,48,21,36,12,5
Y9oYrGHiMyRIRaudSWomzg,49,38,36,12,3
yAfjWdRbd4oa9gxEskyjsQ,47,27,32,16,2
YaTlfyPieOXwHH16wzieFg,236,138,147,55,10
YavRvjbLsvh4DYDJPAfJIA,303,167,173,75,13
YBE7FO11s32f6BEpTAJ5Rw,171,123,112,48,6
ybHlmdUHLPKfv85bRK4Wtw,605,448,418,169,31
yBxzqKXHhvNVaFnEOd4f7Q,54,44,31,14,6
YCEZLECK9IToE8Mysorbhw,144,77,94,33,5
YcGHCoSkl2PLKsHQCiu0HA,66,35,44,19,3
YCm7wypibp04buWh-jRRpg,181,122,136,52,12
ydcNlRMKs93AQpOhVkSrGQ,205,153,149,62,12
Ye4uQAkfHbh8w0cCXCCLjQ,64,45,46,18,4
yEyA7uILKG97qnyx3K2WAg,130,117,85,25,5
YeYtDdGRonHddnviDc1q7g,160,86,114,37,7
YF4QJ_j-PM7cMZja6K1MwQ,439,276,297,106,19
yfxDa8RFOvJPQh0rNtakHA,1666,1244,1168,463,86
ygaOvp0PLBYaYeN9cZAlGg,519,399,369,138,29
yGCrsq0AYI8WN7goMVLHJA,112,92,83,31,4
yGd87bkFijZ6YHrHtW5maA,62,54,49,21,4
yGqvmPtlFZMPhLBlNQyggg,102,59,63,20,3
YH_3Z_-sFoWeG8QiuO1-oA,107,62,76,27,5
YH9louUrRpucqk8tuHQeCQ,63,43,33,22,4
YhCAJ8acd1X7GkCHPhD8Xw,583,372,445,156,43
YhTwTm31WOl8ug7TCW8ubA,33,23,31,7,0
yHYjDPuRtLvhvMpOn5fXOQ,315,245,224,85,15
YI08egmS9lWWB6N6MmrePw,101,67,96,36,6
yie1IIw2dlfy5n6ywvHUvw,48,47,45,13,5
Yiw2jUJzUdFmglHZgj4RaQ,134,79,98,33,8
YJ5CSYTHwZlqnR61P_lY9Q,73,42,44,19,3
Y-j6rMW97usezKAs9Usuew,107,90,81,32,3
YJ8ljUhLsz6CtT_2ORNFmg,1856,1156,1247,452,80
yjME88ri8wpBDm6i0xoi9Q,148,113,98,39,2
YkAcruXbhN6sHDXn0jcySw,101,62,78,26,3
ykfsYdN3QF8HEBa9EbJRBg,60,31,42,9,1
YkOCo5ipV2he2WXIAlZb-A,232,132,144,52,7
yKpdzrqe_qIbu9dB6bj9Gg,35,33,25,12,1
yKPY_6w7HNb0QhA3DcxvPw,143,117,103,26,4
YKVYdzkdGNTHRJvWehY5Og,84,53,52,15,3
YkWT4n-pPDlPJKfkfXVL1w,57,27,31,11,0
yLiaMaJFq03JxXPk4puloQ,49,39,26,12,1
YLL7tZjII-lsEprbfVkMzQ,70,38,40,19,2
Ylpy3VyRWwubf9dysuwjQ,370,254,269,87,35
yLtdSJ4BzKFFBc-J9nM7yQ,41,36,28,7,3
ym5FOqL6tGbgynzwKMHZuw,315,235,225,70,18
Yn-8zix5_blucvZo3G8kPw,128,60,89,34,6
YNDxeeRUARbd8GRnscJSvg,292,183,174,68,9
YNHvFEvp9VDNwX5VhRanYQ,216,160,152,64,8
YnmtUJGqQIQL9tz1MRyfqA,385,248,275,111,16
YnrJNjZsLIhvldYHtkxKrA,53,28,44,6,3
yNVcnSaMSrTmjJBMrHTy9w,640,485,443,164,33
yo8yB3hdqvbvj8huzXpKWQ,91,73,56,18,6
yp2nRId4v-bDtrYl5A3F-g,397,304,287,87,24
YP800TNLAj0MSMgmplxc_A,97,66,59,24,3
Yp9w4nhUowBU_IS_StFXbQ,275,176,187,75,11
ypfFfR3-PbtoslIhohNstw,284,202,173,86,11
Yq92uUpugGyJLvDtcDRunw,138,93,114,35,8
Yqgyx8SJ5SqFYc-4yH6Z1g,79,63,47,14,5
YQ--LJ7pvjiDSqNv0TuKTQ,501,322,356,113,23
Yr_w9lakJrKMyEG_hI6zbA,63,42,46,17,1
YRiQtFNteLUUEiGkdQ23vg,241,136,165,58,9
YRyYbOSwvHkZsZOLv98oQg,638,380,399,137,21
Y-S2LhHefBdnX8VP5Bh_JA,559,375,355,144,32
YSAI_l2wLGfGEcLgxR09Ug,60,22,33,11,3
YSHLvvIOg5w7ON396yNmVA,39,32,31,13,3
ysv6yhVYOoH9Pf7PlMyD0g,764,584,521,164,33
YTCCJ3ShO-zg0dlx1nk6dw,321,218,217,72,12
YTfXZ9tbTBJkWsDI7cMDWQ,80,40,64,25,3
ytk8XVFegCSdSBXLDZutpw,198,144,118,47,11
YTqtM2WFhcMZGeAGA08Cfg,255,152,178,63,11
yU34swtpTS8-SMjeLIEFcQ,61,47,33,22,4
YuhAHVsstmDENWuZM30tMA,208,124,131,58,7
YuiM5VKscO8rS1EX7f19_g,592,432,426,172,21
yVanb8fVmGtQFEYw05lZUQ,63,45,45,11,3
YVd2yYNjpiFg2s4ToMRmPA,258,170,169,75,12
YWr1wm_NaAlgEf9TZzsMQ,53,36,43,16,4
ywtDqnrLeWzG7Q-9ORmSsA,56,36,37,10,2
yYMTMtguT90BfMJVxasFuw,90,78,65,14,7
y-ytZFbfRWvYma9P4g7AYA,61,43,50,15,4
YYU_E5ASIuS6HHUu8Kv-Xg,90,69,73,26,5
yYwTV3c9Q3S1UDdpDhjgTg,61,52,41,15,2
YYzHvjD16a8Vn6AeaWBKJg,174,122,118,43,12
YZGSNhgTS6YeyUYoivD-Ww,309,198,230,86,15
yzmvsG3Vo-2_F3_0wHzJdA,163,115,125,44,14
y-ZZe1dz8AMjiAwNVo3h_A,133,104,104,37,4
z_46RY-L3vcMrH3-wxCp9w,118,110,92,29,3
Z0CQ9oJySxJpB8RbK6NUgg,113,74,79,29,0
